00000000642;Фланец сталь плоск Ду300 Ру16 ГОСТ 12820-80;12;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;S;Pz;1 436,84;2 072;0101-00197;@;0
00000000644;Фланец сталь плоск Ду15 Ру10 ГОСТ 12820-80;91;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;Z;D0;56,6;65;0101-00177;&;0
00000000648;Фланец сталь плоск Ду200 Ру16 ГОСТ 12820-80;23;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;S;Pz;922,96;1 228;0101-00198;@;0
00000000651;Тройник чугун прям Ду150х100х90° б/нап ГОСТ 6942-98 Людиново;5;Трубопроводы и соединительные части;Труба чугунная и соединительные части;Людиново;Z;NL;682,56;767,19;0108-00079;&;0
00000000652;Фланец сталь плоск Ду25 Ру10 ГОСТ 12820-80;0;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;S;Pz;89,64;125;0101-00181;@;0
00000000660;Мойка чугун  800х600мм 2 чаши б/сифона Эмальпосуда;1;Сантехника;Мойки;Эмальпосуда;Z;NL;3 791,47;5 183;0906-00018;&;0
00000000661;Прокладка кольцевая паронит Ду50 Ру10-40  ГОСТ 15180-86;124;Изоляция и уплотнение;Уплотнительные материалы;_;S;Pz;4,16;7,49;1002-00018;&;0
00000000662;Прокладка кольцевая паронит Ду150 Ру10-16  ГОСТ 15180-86;442;Изоляция и уплотнение;Уплотнительные материалы;_;S;P2;12,89;20,33;1002-00114;&;0
00000000679;Чаша чугун Генуя напольн эмаль белый в комплекте Слуцк;6;Сантехника;Унитазы;Слуцк;S;Pz;2 372,09;3 487,13;;&;0
00000000689;Мойка сталь нерж Трио накладн 600х600х0,4мм лев;54;Сантехника;Мойки;_;Q;D0;619,64;920;0906-00006;&;0
00000000690;Мойка сталь нерж Трио накладн 600х800х0,4мм прав;13;Сантехника;Мойки;_;Q;D0;777,94;1 155;0906-00013;&;0
00000000695;Прокладка кольцевая паронит Ду100 Ру25-40  ГОСТ 15180-86;185;Изоляция и уплотнение;Уплотнительные материалы;_;S;P2;9,21;14,98;1002-00116;&;0
00000000696;Прокладка кольцевая паронит Ду150 Ру25-40  ГОСТ 15180-86;77;Изоляция и уплотнение;Уплотнительные материалы;_;S;P2;12,6;32,1;1002-00117;&;0
00000000736;Клапан запорн латунь 15б1п Ду40 Ру16 ВР/ВР КАЗ;1;Запорная арматура;Клапаны;КАЗ;Z;NL;274,03;369;0304-00056;&;0
00000000744;Отвод сталь крутоизогнутый оц Дн45х3,0 ГОСТ 17375-2001;18;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;Q;D0;50,29;79,18;0101-00605;&;0
00000000745;Переход сталь Дн57х45 ГОСТ 17378-2001 ПЗКТ;30;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;Pz;24,05;39,59;0101-00105;@;0
00000000746;Переход сталь Дн108х57 ГОСТ 17378-2001 ПЗКТ;86;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;Pz;65,99;103;0101-00765;@;0
00000000747;Переход сталь Дн133х89 ГОСТ 17378-2001 ПЗКТ;32;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;P2;123,99;207,58;0101-00766;@;0
00000000748;Переход сталь Дн133х108 ГОСТ 17378-2001 ПЗКТ;19;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;Pz;112,77;187,25;0101-00767;&;0
00000000749;Переход сталь Дн159х108 ГОСТ 17378-2001 ПЗКТ;42;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;P2;177,3;278;0101-00768;@;0
00000000750;Переход сталь Дн159х89 ГОСТ 17378-2001 ПЗКТ;23;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;P2;180,59;283;0101-00769;@;0
00000000751;Переход сталь Дн219х159 ГОСТ 17378-2001 ПЗКТ;11;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;P2;335,46;525;0101-00748;@;0
00000000752;Переход сталь Дн159х57 ГОСТ 17378-2001 ПЗКТ;32;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;Z;D0;175,31;291,04;0101-00749;&;0
00000000753;Переход сталь Дн45х38 ГОСТ 17378-2001 ПЗКТ;22;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;Pz;17,58;28,89;0101-00758;@;0
00000000754;Переход сталь Дн89х76 ГОСТ 17378-2001 ПЗКТ;72;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;P2;45,8;75,97;0101-00759;@;0
00000000755;Переход сталь Дн133х76 ГОСТ 17378-2001 ПЗКТ;30;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;P2;130,3;216,14;0101-00760;@;0
00000000756;Переход сталь Дн159х133 ГОСТ 17378-2001 ПЗКТ;11;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;P2;157,88;247;0101-00761;@;0
00000000757;Переход сталь Дн38х32 ГОСТ 17378-2001 ПЗКТ;64;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;P2;14,69;24;0101-00762;@;0
00000000759;Переход сталь Дн57х32 ГОСТ 17378-2001 ПЗКТ;31;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;Pz;24,72;38;0101-00106;@;0
00000000761;Кран шаровой латунь 11б27п1 Ду32 ВР/ВР рычаг БАЗ А300мм;8;Запорная арматура;Краны;БАЗ;S;Pz;545,95;758;0301-00551;@;0
00000000775;Фланец сталь плоск Ду125 Ру10 ГОСТ 12820-80;15;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;Z;D0;479,08;683;0101-00171;&;0
00000000782;Переход сталь Дн45х32 ГОСТ 17378-2001 ПЗКТ;11;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;D0;17,46;28,89;0101-00104;@;0
00000000786;Умывальник Водолей белый б/отверстия 2 величины б/комплекта Лобня;4;Сантехника;Умывальники;Лобня;Z;D0;593,17;841;0903-00016;&;0
00000000789;Затвор обратный   Ду40  ВР/ВР горизонт;2;Регулирующая и предохр арматура и автоматика;Затворы, клапаны обратные;_;Z;NL;925;1 069;0405-00140;&;0
00000000806;Переход сталь Дн57х38 ГОСТ 17378-2001 ПЗКТ;78;Трубопроводы и соединительные части;Труба стальная и соединительные части;ПЗКТ;S;P2;24,83;39;0101-00763;@;0
00000000813;Крепление для умывальника D8x100 шуруп D12х60 дюбель;34;Сантехника;Умывальники;_;S;D0;17,94;26,75;0903-00056;@;0
00000000823;Ключ трубный рычажный №0 5-25мм;5;Инструмент и сварочное оборудование;Инструмент и сопутствующие товары;_;Q;D0;168,62;230;1201-00003;&;0
00000000826;Трап чугун горизонт слив Ду100 б/нап ГОСТ 1811-97;2;Водоотведение;Трапы, колодцы, воронки;_;Z;D0;1 218,92;1 921;;&;0
00000000828;Фланец сталь плоск Ду125 Ру16 ГОСТ 12820-80;12;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;S;D0;593,42;790;0101-00202;@;0
00000000861;Кран шаровой латунь R250X003 Ду15 ВР/ВР стандартный проход рычаг Giacomini R250D;4;Запорная арматура;Краны;Giacomini;Z;NL;122,12;210,59;0301-00304;&;0
00000000863;Кран шаровой латунь R250X005 Ду25 ВР/ВР стандартный проход рычаг Giacomini R250D;5;Запорная арматура;Краны;Giacomini;Z;NL;307,2;512,36;0301-00306;&;0
00000000865;Кран шаровой латунь R250X007 Ду40 ВР/ВР стандартный проход рычаг Giacomini R250D;1;Запорная арматура;Краны;Giacomini;Z;NL;1 018,99;1 560;0301-00308;&;0
00000000932;Лента монтажн ФУМ М1 ВС 500гр 20мм;23;Изоляция и уплотнение;Уплотнительные материалы;_;S;Pz;533,93;811,06;1002-00146;&;0
00000000948;Сиденье для унитаза ППЦ белый  Ракушка;8;Сантехника;Унитазы;_;Q;D0;106;175;0902-00449;&;0
00000000963;Набивка сальников АП-31 10мм АТИ;11,6;Изоляция и уплотнение;Уплотнительные материалы;АТИ;S;Pz;187,56;281;1002-00180;&;0
00000000965;Бачок пластик  высокорасположенный белый в комплекте;5;Сантехника;Унитазы;_;S;D0;176,4;260;0902-00316;@;0
00000000991;Клапан запорн чугун 15кч16нж Ду32 Ру25 фл САЗ;2;Запорная арматура;Клапаны;САЗ;Z;NL;1 824,81;2 107;0304-00099;&;0
00000000994;Набивка сальников АП-31 16мм;6,66;Изоляция и уплотнение;Уплотнительные материалы;_;Z;NL;133,69;150;1002-00184;&;0
00000001011;Переход рифлен резина 50х25 Снежинск;22;Изоляция и уплотнение;Уплотнительные материалы;Снежинск;S;Pz;10,95;16;0908-00329;&;0
00000001012;Переход рифлен резина 50х32 Снежинск;0;Изоляция и уплотнение;Уплотнительные материалы;Снежинск;Z;D0;10,23;16;0908-00330;&;0
00000001030;Прокладка для радиатора паронит под пробку 1"х2мм OTER;57;Отопительное оборудование;Радиаторы;OTER;S;Pz;7,39;11;0502-00966;&;0
00000001050;Заглушка чугун канализационн Ду100 б/нап Новокузнецк;1;Трубопроводы и соединительные части;Труба чугунная и соединительные части;Новокузнецк;Q;D0;375,88;562;;&;0
00000001056;Заглушка сталь эллиптическая Дн159х4,5 п/привар ГОСТ 17379-2001;16;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;S;P2;141,82;215;0101-00805;@;0
00000001057;Заглушка сталь эллиптическая Дн219х8,0 п/привар ГОСТ 17379-2001;2;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;S;D0;279,07;424;0101-00806;@;0
00000001058;Заглушка сталь эллиптическая Дн273х7,0 п/привар ГОСТ 17379-2001;4;Трубопроводы и соединительные части;Труба стальная и соединительные части;_;Z;D0;395,25;638;0101-00807;&;0
00000001081;Манжет переходн чугун/пластик резина Ду123х110;46;Изоляция и уплотнение;Уплотнительные материалы;;S;Pz;16,46;23;1002-00013;&;0
00000001116;Клапан обратный чугун 16кч9п Ду80 Ру25 фл подъемный ЗАЗ;2;Регулирующая и предохр арматура и автоматика;Затворы, клапаны обратные;ЗАЗ;Z;NL;5 396;6 461;;&;0
00000001132;Прокладка кольцевая паронит Ду32 Ру10-40  ГОСТ 15180-86;267;Изоляция и уплотнение;Уплотнительные материалы;_;S;P2;2,75;6,42;1002-00019;&;0
00000001133;Прокладка кольцевая паронит Ду40 Ру10-40  ГОСТ 15180-86;125;Изоляция и уплотнение;Уплотнительные материалы;_;S;P2;3,57;7,49;1002-00020;&;0
00000001155;Кран для манометра 11б38бк/11б18бк M20х1,5 3-ход с контрольным фл Ду15 ПАЗ;35;Приборы учета и КИП;Комплектующие для КИП;ПАЗ;S;Pz;128,4;174;0702-00001;&;0
00000001188;Манжет переходн чугун/пластик резина Ду73х50;17;Изоляция и уплотнение;Уплотнительные материалы;_;S;Pz;10,61;19,26;1002-00012;&;0
00000001199;Люк чугун канализационный К тип Л m=64кг;8;Водоотведение;Люки и дождеприемники;_;S;D0;3 003,49;4 494;0203-00019;@;0
00000001216;Клапан обратный латунь 16б1бк Ду25 Ру16 ВР/ВР подъемный 200C ПЗТА;0;Регулирующая и предохр арматура и автоматика;Затворы, клапаны обратные;ПЗТА;Z;D0;440,48;767;0405-00286;&;0
00000001241;Прокладка паронит Ду80 Ру10-16 АТИ;193;Изоляция и уплотнение;Уплотнительные материалы;АТИ;S;P2;9,03;16,05;1002-00193;&;0
00000001242;Прокладка паронит Ду50 Ру10-16 АТИ;17;Изоляция и уплотнение;Уплотнительные материалы;АТИ;S;D0;5,31;9;1002-00194;&;0
00000001243;Прокладка паронит Ду40 Ру10-16 АТИ;2;Изоляция и уплотнение;Уплотнительные материалы;АТИ;S;D0;4,2;8;1002-00195;&;0
00000001244;Прокладка паронит Ду32 Ру10-16 АТИ;58;Изоляция и уплотнение;Уплотнительные материалы;АТИ;Q;D0;3,74;6;1002-00196;&;0
00000001261;Крепление для унитаза <>  D6х70;4;Сантехника;Унитазы;_;Z;NL;3,32;5;;&;0
00000001312;Подводка гибкая  H1/2"-H1/2" L=0,5м STC 6090;57;Сантехника;Подводка гибкая;STC;S;Pz;57,2;91,41;0912-00058;@;0
00000001313;Подводка гибкая  M1/2"-H1/2" L=0,5м STC 6080;2;Сантехника;Подводка гибкая;STC;S;D0;62,81;100,6;0912-00155;&;0
00000001314;Подводка гибкая  H1/2"-H1/2" L=0,6м STC 6090;11;Сантехника;Подводка гибкая;STC;S;D0;63,83;102,14;0912-00059;@;0
00000001315;Подводка гибкая  M1/2"-H1/2" L=0,6м STC 6080;2;Сантехника;Подводка гибкая;STC;S;D0;58,22;92,94;0912-00157;@;0
00000001318;Подводка гибкая  H1/2"-H1/2" L=0,8м STC 6090;112;Сантехника;Подводка гибкая;STC;S;P2;74,56;119,5;0912-00060;@;0
00000001319;Подводка гибкая  M1/2"-H1/2" L=0,8м STC 6080;4;Сантехника;Подводка гибкая;STC;S;D0;76,6;122,56;0912-00156;@;0
00000001320;Подводка гибкая  H1/2"-H1/2" L=1м STC 6090;25;Сантехника;Подводка гибкая;STC;S;Pz;73,03;116,95;0912-00061;@;0
00000001321;Подводка гибкая  M1/2"-H1/2" L=1м STC 6080;81;Сантехника;Подводка гибкая;STC;S;P2;83,24;133,29;0912-00161;@;0
00000001322;Подводка гибкая  H1/2"-H1/2" L=1,2м STC 6090;38;Сантехника;Подводка гибкая;STC;S;Pz;94,48;151,16;0912-00062;@;0
00000001326;Подводка гибкая  H1/2"-H1/2" L=1,8м STC 6090;21;Сантехника;Подводка гибкая;STC;Q;D0;116,95;186,91;0912-00064;&;0
00000001327;Подводка гибкая  M1/2"-H1/2" L=1,8м STC 6080;2;Сантехника;Подводка гибкая;STC;Q;D0;122,56;196,1;0912-00158;&;0
00000001328;Подводка гибкая  H1/2"-H1/2" L=2м STC 6090;21;Сантехника;Подводка гибкая;STC;Z;D0;126,14;201,72;0912-00057;&;0
00000001329;Подводка гибкая  M1/2"-H1/2" L=2м STC 6080;9;Сантехника;Подводка гибкая;STC;S;D0;153,54;179,76;0912-00153;@;0
00000001330;Фильтр сетчатый латунь Y Ду20 ВР/ВР STC 3001;10;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;STC;S;D0;151,67;242,57;0406-00020;@;0
00000001331;Кран шаровой мини латунь красный Ду15 ВР/ВР STC 1030;7;Запорная арматура;Краны;STC;Q;D0;70,47;112,86;0301-00292;&;0
00000001336;Трос сантехнический Дн10  L=10м с ручкой;0;Инструмент и сварочное оборудование;Инструмент и сопутствующие товары;_;Z;D0;2 635,97;3 356;1201-00577;&;0
00000001346;Прокладка для чуг/рад паронит  межсекционная  008-0468;523;Отопительное оборудование;Радиаторы;_;S;D0;1,94;5;0502-03104;@;0
00000001353;Вакуум-клапан  75/100  ПВХ WAVIN   24399880;1;Водоотведение;Трубы для внутреннего водоотведения и соед части;;Z;NL;3 158,8;4 311,6;;&;0
00000001485;Кран шаровой латунь газ 11б27п Ду15 ВР/ВР <> рычаг БАЗ;48;Запорная арматура;Краны;БАЗ;S;D0;113,01;175,48;0301-00033;@;0
00000001486;Кран шаровой латунь газ 11б27п Ду20 ВР/ВР <> рычаг БАЗ;23;Запорная арматура;Краны;БАЗ;S;Pz;158,97;220;0301-00034;@;0
00000001487;Кран шаровой латунь газ 11б27п Ду25 ВР/ВР рычаг БАЗ;26;Запорная арматура;Краны;БАЗ;S;Pz;290,94;398;0301-00035;&;0
00000001490;Кран шаровой латунь газ 11б27п Ду50 ВР/ВР рычаг БАЗ А500мм;11;Запорная арматура;Краны;БАЗ;S;Pz;1 058,19;1 534,38;0301-00398;@;0
00000001522;Задвижка 30с941нж ЗКЛ2-16 сталь Ду100 Ру16 б/электропривода МЗТА;1;Запорная арматура;Задвижки;МЗТА;Q;D0;7 525,59;12 710;0302-00052;&;0
00000001540;Мойка сталь эмаль  с кронштейнами 500х500х172 ВИЗ АМС-51101;20;Сантехника;Мойки;ВИЗ;S;Pz;751,34;919;0906-00077;&;0
00000001570;Клапан обратный  4001 Ду15   пружинный STC;8;Регулирующая и предохр арматура и автоматика;Затворы, клапаны обратные;STC;S;D0;82,73;132,27;0405-00001;&;0
00000001571;Клапан обратный  4001 Ду20   пружинный STC;13;Регулирующая и предохр арматура и автоматика;Затворы, клапаны обратные;STC;S;Pz;113,88;182,31;0405-00002;&;0
00000001572;Клапан обратный  4001 Ду25   пружинный STC;368;Регулирующая и предохр арматура и автоматика;Затворы, клапаны обратные;STC;Z;D0;176,69;282,92;0405-00003;&;0
00000001573;Клапан обратный  4001 Ду32   пружинный STC;6;Регулирующая и предохр арматура и автоматика;Затворы, клапаны обратные;STC;S;Pz;245,13;392,2;0405-00004;&;0
00000001574;Клапан обратный  4001 Ду40   пружинный STC;2;Регулирующая и предохр арматура и автоматика;Затворы, клапаны обратные;STC;Z;D0;323,77;517,83;0405-00005;&;0
00000001575;Клапан обратный  4001 Ду50   пружинный STC;3;Регулирующая и предохр арматура и автоматика;Затворы, клапаны обратные;STC;S;D0;524,47;839,04;0405-00006;&;0
00000001703;Кран шаровой мини латунь синий Ду15 ВР/ВР STC 1024;6;Запорная арматура;Краны;STC;Q;D0;70,47;112,86;0301-00289;&;0
00000001718;Фильтр сетчатый латунь Y Ду25 ВР/ВР STC 3001;16;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;STC;S;D0;208,36;333,47;0406-00021;@;0
00000001719;Фильтр сетчатый латунь Y Ду32 ВР/ВР STC 3001;15;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;STC;S;Pz;388,12;620,98;0406-00022;@;0
00000001720;Фильтр сетчатый латунь Y Ду40 ВР/ВР STC 3001;8;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;STC;S;Pz;558,17;893,18;0406-00023;@;0
00000001721;Фильтр сетчатый латунь Y Ду50 ВР/ВР STC 3001;2;Регулирующая и предохр арматура и автоматика;Фильтры и грязевики;STC;S;D0;839,55;1 343,08;0406-00024;@;0
00000001731;Манометр MDR радиальный Дк100 1,6МПа кл.т.1,6 G1/2 80C Watts 10008079/ 03.22.216;1;Приборы учета и КИП;Термометры, манометры;Watts;S;P2;440,12;503,67;0701-00214;&;0
00000001741;Лен сантехнический вычесанный упаковка условный вес 450гр ±10% Unipak;9;Изоляция и уплотнение;Уплотнительные материалы;Unipak;S;D0;360,51;517;1002-00202;&;0
00000001742;Счётчик универ одноструйный СГВ-15 1МПа Ду15 90C L=110мм резьба в/компл крыльчатый 1,5м3/ч Бетар;48;Приборы учета и КИП;Счетчики воды;Бетар;S;Pz;578,54;832,46;0704-00211;@;0
00000001746;Затвор дисковый поворотный VPN3448-0203 Ду50 Ру16 межфл EPDM Tecofi;27;Запорная арматура;Затворы;Tecofi;S;D0;1 296,08;1 944,13;0303-00016;@;0
00000001747;Затвор дисковый поворотный VPN3448-0203 Ду80 Ру16 межфл EPDM Tecofi;23;Запорная арматура;Затворы;Tecofi;S;Pz;1 640,19;2 460,28;0303-00017;@;0
00000001748;Затвор дисковый поворотный VPN3448-0203 Ду100 Ру16 межфл EPDM Tecofi;16;Запорная арматура;Затворы;Tecofi;S;D0;1 985,38;2 978,06;0303-00018;@;0
00000001751;Затвор дисковый поворотный VPN3448-0203 Ду150 Ру16 межфл EPDM Tecofi;11;Запорная арматура;Затворы;Tecofi;S;Pz;3 004,12;4 506,44;0303-00019;@;0
00000001817;Угольник PP-R комбинированн белый Дн20х1/2" ВР с креплением ПК Контур 011418020100;1 542;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;P2;33,77;71,2;0105-00697;@;0
00000001818;Муфта PP-R комбинированн Дн20х1/2" НР ПК Контур 011211020100;470;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D1;32,67;68,9;0105-01284;@;0
00000001819;Муфта PP-R усиленн комбинированн разъемн Дн20х1/2" НР трубная ПК Контур 011307020100;13;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;Q;D0;98,22;207,1;0105-01285;&;0
00000001820;Обвод PP-R белый Дн20 ПК Контур 011602020000;638;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;Pz;12,14;25,6;0105-01286;@;0
00000001821;Тройник PP-R Дн20 ПК Контур 011501020000;792;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;4,13;8,1;0105-01287;@;0
00000001822;Угольник PP-R белый Дн20 ПК Контур 011401020000;2 007;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;2,96;5,8;0105-01288;@;0
00000001823;Опора PP-R Дн20 ПК Контур 011609020000;5 282;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;P2;1,46;3,1;0105-01289;@;0
00000001824;Муфта PP-R Дн20 ПК Контур 011201020000;770;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;2,09;4,1;0105-01290;@;0
00000001825;Труба PP-R белый Дн20х3,5 Ру20 80C L=4м ПК Контур 010200020000;1 812;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;20,36;39,9;0105-00017;@;0
00000001831;Угольник PP-R белый Дн25 ПК Контур 011401025000;2 379;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;4,7;9,2;0105-01291;@;0
00000001832;Обвод PP-R белый Дн25 ПК Контур 011602025000;30;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;Pz;17,03;35,9;0105-01292;@;0
00000001833;Нагреватель сменн Дн20;4;Инструмент и сварочное оборудование;Инструмент и сопутствующие товары;_;S;Pz;161,99;200,7;1201-00025;&;0
00000001834;Нагреватель сменн Дн25;19;Инструмент и сварочное оборудование;Инструмент и сопутствующие товары;_;Q;D0;167,52;236,47;1201-00026;&;0
00000001835;Тройник PP-R переходн Дн25х20х20 ПК Контур 011503025100;87;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;P2;7,16;15,1;0105-01293;@;0
00000001836;Тройник PP-R Дн25 ПК Контур 011501025000;340;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;Pz;6,11;12;0105-01294;@;0
00000001837;Труба PP-R белый Дн25х4,2 Ру20 80C L=4м ПК Контур 010200025000;1 156;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;33,19;70;0105-00018;@;0
00000001838;Угольник PP-R белый Дн20х45° ПК Контур 011405020000;1 285;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;P2;3,13;6,6;0105-01295;@;0
00000001839;Угольник PP-R белый Дн25х45° ПК Контур 011405025000;375;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;Pz;4,5;9,5;0105-01296;@;0
00000001840;Угольник PP-R белый Дн20х3/4" ВР с креплением;169;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;_;Q;D0;32,83;63;0105-01297;&;0
00000001841;Опора PP-R Дн25 ПК Контур 011609025000;1 322;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;Pz;1,99;4,2;;@;0
00000001842;Тройник PP-R комбинированн белый Дн20х1/2" ВР ПК Контур 011512020100;756;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;P2;32,16;67,8;0105-00715;@;0
00000001843;Пробка PP-R Дн25 ПК Контур 011606025000;2 205;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;P2;3,79;8;0105-01298;@;0
00000001844;Муфта PP-R Дн25 ПК Контур 011201025000;0;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D2;3,17;6,7;0105-01299;@;0
00000001845;Муфта PP-R переходн Дн25х20 ПК Контур 011203025100;167;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;3,33;7;0105-01300;@;0
00000001846;Тройник PP-R комбинированн белый Дн20х1/2" НР ПК Контур 011511020100;40;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;Pz;38,03;80,2;0105-00708;@;0
00000001847;Муфта PP-R комбинированн Дн20х1/2" ВР ПК Контур 011212020100;200;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;27,93;58,9;0105-00671;@;0
00000001848;Муфта PP-R комбинированн Дн25х3/4" ВР ПК Контур 011212025200;468;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;P2;38,61;81,4;0105-00672;@;0
00000001849;Муфта PP-R усиленн комбинированн разъемн Дн20х1/2" ВР трубная ПК Контур 011308020100;177;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;P2;83,9;176,9;0105-01301;&;0
00000001850;Муфта PP-R усиленн комбинированн разъемн Дн25х3/4" НР трубная;27;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;_;Z;D0;130;200;0105-01302;&;0
00000001856;Муфта PP-R комбинированн Дн25х1/2" НР ПК Контур 011211025100;554;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;P2;35,58;75;0105-01304;@;0
00000001857;Муфта PP-R комбинированн Дн25х3/4" НР ПК Контур 011211025200;649;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;48,62;102,5;0105-01305;@;0
00000001858;Муфта PP-R усиленн комбинированн разъемн Дн20х1/2" ВР ПК Контур 011304020100;119;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;Pz;88,28;186,1;0105-01306;@;0
00000001859;Муфта PP-R усиленн комбинированн разъемн Дн25х3/4" ВР ПК Контур 011304025200;109;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;Pz;127,82;269,5;0105-01307;@;0
00000001860;Муфта PP-R усиленн комбинированн разъемн Дн20х1/2" НР ПК Контур 011301020100;85;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;103,45;218,1;0105-01308;@;0
00000001861;Муфта PP-R усиленн комбинированн разъемн Дн20x3/4" НР ПК Контур 011301020200;125;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;Pz;113,93;240,2;0105-01309;@;0
00000001862;Муфта PP-R усиленн комбинированн разъемн Дн25x3/4" НР ПК Контур 011301025200;188;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;P2;142,05;299,5;0105-01310;@;0
00000001864;Пробка PP-R Дн20 ПК Контур 011606020000;451;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;Pz;2,76;5,8;0105-01311;@;0
00000001872;Кран шаровой латунь Idro Ду15 ВР/ВР полный проход рычаг STC 1501;6;Запорная арматура;Краны;STC;S;D0;145,46;215,47;0301-00174;@;0
00000001873;Кран шаровой латунь Idro Ду20 ВР/ВР полный проход рычаг STC 1501;116;Запорная арматура;Краны;STC;S;P2;210,04;311;0301-00175;@;0
00000001874;Кран шаровой латунь Idro Ду25 ВР/ВР полный проход рычаг STC 1501;24;Запорная арматура;Краны;STC;S;Pz;324,56;480,33;0301-00176;@;0
