b0100008351;Бурт PP-R с фланцем Дн75 ПК Контур 011320075000;40;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;S;D0;242,27;521;0105-01136;@;0;0
b0100030317;Сифон для мойки 1 1/2"х40 с отводом д/стир.маш АНИ С1315;39;Сантехника;Комплектующие и аксессуары к сантехнике;АНИ;S;Pz;109,87;166;0908-00481;F;0;0
b0100030360;Тройник PPSU Дн20х25х20 для PE-X Uponor 1008711;98;Трубопроводы и соединительные части;Труба из сшитого полиэтилена (Pex)и соединительные части;Uponor;S;P2;239,53;479,83;;F;0;0
b0100030376;Кран PP-R шаровый Дн25x3/4" НР ПК Контур 011107025200;119;Трубопроводы и соединительные части;Труба полипропиленовая (PP-R)и соединительные части;ПК Контур;Z;NL;131,55;154,28;0105-01202;@;0;1
b0100030416;Фланец сталь 09Г2С воротниковый Ду50 Ру16 исп.1 ГОСТ 12821 Вагант;8;Трубопроводы и соединительные части;Труба стальная и соединительные части;Вагант;Z;NL;552;591;0101-01692;&;0;8
b0100024082;Пресс для мп ручной Дн16,20,26 STC в комплекте;2;Инструмент и сварочное оборудование;Инструмент и сопутствующие товары;STC;S;D0;3 512,95;4 967,88;1201-00211;&;0;0
b0100024083;Пресс для мп ручной усиленный Дн16,20,26,32 STC в комплекте;2;Инструмент и сварочное оборудование;Инструмент и сопутствующие товары;STC;S;P2;5 531,66;8 467,55;1201-00212;&;0;0
b0100024085;Калибратор для мп Дн16 545 STC;1;Инструмент и сварочное оборудование;Инструмент и сопутствующие товары;STC;S;D1;85,79;224,19;1201-00204;&;0;0
b0100024086;Калибратор для мп Дн20 545 STC  009-0389;8;Инструмент и сварочное оборудование;Инструмент и сопутствующие товары;STC;Q;NL;126,81;136;1201-00205;&;0;0
b0100024087;Калибратор для мп Дн26 545 STC  009-0390;40;Инструмент и сварочное оборудование;Инструмент и сопутствующие товары;STC;Q;NL;102,59;158;1201-00206;&;0;0
b0100024089;Ножницы для резки пл/труб STC 14-42мм усиленные;6;Инструмент и сварочное оборудование;Инструмент и сопутствующие товары;STC;S;D0;122,56;187,93;1201-00222;&;0;0
b0100024090;Ножницы для резки пл/труб STC 14-35 стандартные;0;Инструмент и сварочное оборудование;Инструмент и сопутствующие товары;STC;S;D2;67,92;103,67;1201-00041;&;0;0
b0100024093;Шпилька сталь оц М8х2000;558;Трубопроводы и соединительные части;Крепежные изделия;_;S;P2;49,01;73;0112-00677;N;0;0
