b0100021889;Радиатор алюминий Термал 500 9 секций ЗМЗ;115;Отопительное оборудование;Радиаторы;ЗМЗ;S;Pz;2 158,46;3 204,19;0502-01667;&;0;0
b0100021890;Радиатор алюминий Термал 500 11 секций ЗМЗ;68;Отопительное оборудование;Радиаторы;ЗМЗ;S;D0;2 638,71;3 917,21;0502-01668;&;0;0
b0100021917;Рукав кислородный Ру20 9ммх50м;0;Инструмент и сварочное оборудование;Сварочное оборудование;_;Z;D0;1 940;2 310;1202-00078;&;0;8
b0100021905;Кран шаровой латунь Ду15 Ру40 ВР/НР/нак.г американка Danfoss 065B8203;0;Запорная арматура;Краны;Danfoss;Z;D0;357,96;540,19;;@;0;1
b0100021906;Кран шаровой латунь Ду20 Ру40 ВР/НР/нак.г американка Danfoss 065B8204;0;Запорная арматура;Краны;Danfoss;Z;D0;542,14;818,09;;@;0;1
b0100021907;Кран шаровой латунь Ду25 Ру40 ВР/НР/нак.г американка Danfoss 065B8205;0;Запорная арматура;Краны;Danfoss;Z;D0;826,55;1 246,34;;@;0;1
b0100021910;Кран шаровой латунь Ду25 Ру40 ВР/ВР со спускным краном Danfoss 065B8218;0;Запорная арматура;Краны;Danfoss;Z;D0;874,72;1 319,88;0301-00800;@;0;1
b0100021911;Кран шаровой латунь Ду32 Ру40 ВР/ВР со спускным краном Danfoss 065B8219;0;Запорная арматура;Краны;Danfoss;Z;D0;1 312,72;1 979,17;;@;0;1
b0100021920;Арматура для бачка пластик  бок/подвод шток универсал Уклад АБ66.03.14.0;43;Сантехника;Унитазы;Уклад;S;D1;135,31;215;0902-00099;@;0;0
b0100021926;Смеситель для ванны/умывальника плоский излив Цеппелин Varion 1014411;0;Сантехника;Смесители и краны для сан.узлов;Varion;Z;D0;3 292,38;4 280;0909-01212;&;0;6
b0100021955;Радиатор алюминий Термал 500 3 секции ЗМЗ;57;Отопительное оборудование;Радиаторы;ЗМЗ;S;Pz;719,49;1 068,06;0502-01670;&;0;0
b0100021959;Радиатор алюминий Термал 500 5 секций ЗМЗ;88;Отопительное оборудование;Радиаторы;ЗМЗ;S;D0;1 199,14;1 780,49;0502-01672;&;0;0
b0100021949;Смеситель для умывальника к/затвор Цеппелин Varion 1340412;0;Сантехника;Смесители и краны для сан.узлов;Varion;Z;D0;1 720,18;2 236;0909-01228;&;0;6
b0100021984;Радиатор биметалл KONNER80 350 6 секций Konner;1;Отопительное оборудование;Радиаторы;Konner;D;NL;1 560,6;1 670;0502-01673;&;0;0
